Hour,Wind Speed
12,2.4129598140716557
13,2.556804656982422
14,2.722280740737915
15,2.999333620071411
16,3.0100781917572017
17,2.9684150218963623
18,2.9584689140319824
19,2.959357500076294
20,3.067343473434448
21,3.1753721237182617
22,3.267294645309448
23,3.331595659255981
0,3.3557167053222656
1,3.341750383377075
2,3.455880880355835
3,3.5508201122283936
4,3.597064971923828
5,3.5823888778686523
6,3.5689022541046143
7,3.8079423904418954
8,4.1209163665771475
9,4.256514549255371
10,4.210283279418944
11,4.102309226989746
12,3.9992966651916495
13,3.8858659267425537
14,3.7752957344055176
15,3.668688058853149
16,3.405334949493408
17,3.3152523040771484
18,3.436725616455078
19,3.5467324256896973
20,3.601118564605713
21,3.57568907737732
22,3.488730430603028
23,3.4038398265838623
0,3.3340084552764893
1,3.2980661392211914
2,3.397404909133911
3,3.4764115810394287
4,3.4510517120361333
5,3.38889741897583
6,3.301459550857544
7,3.3991641998291016
8,3.594919443130493
9,3.477294921875
10,3.3149416446685787
11,3.221440553665161
12,3.0308737754821777
13,2.800888061523437
14,2.7322285175323486
15,2.8154687881469727
16,2.93027925491333
17,2.8170354366302486
18,2.737945556640625
19,2.5431294441223145
20,2.325169086456299
21,2.2641637325286865
22,2.320216655731201
23,2.4028699398040767
0,2.468846559524536
1,2.479410409927368
2,2.581453561782837
3,2.695499420166016
4,2.656343936920166
5,2.5950086116790767
6,2.4989805221557617
7,2.640023946762085
8,2.6378159523010254
9,2.5020594596862797
10,2.558225393295288
11,2.616988182067871
12,2.533411979675293
13,2.364196538925171
14,2.158672571182251
15,1.957298994064331
16,1.7115031480789185
17,1.5238057374954224
18,1.4758561849594116
19,1.475014328956604
20,1.47375750541687
21,1.4085376262664795
22,1.2296262979507446
23,1.010615348815918
0,0.9272255897521972
1,1.0197488069534302
2,1.0845403671264648
3,1.1598414182662964
4,1.2704495191574097
5,1.3175352811813354
6,1.233930230140686
7,0.9818496704101562
8,1.0721167325973509
9,1.303228497505188
10,1.484281301498413
11,1.6625725030899048
12,1.8043042421340945
13,1.9338291883468628
14,1.961597561836243
15,1.9286022186279297
16,1.7942909002304075
17,1.6112903356552124
18,1.5358247756958008
19,1.4084346294403076
20,1.2955602407455444
21,1.2833884954452517
22,1.3018026351928709
23,1.3765262365341189
0,1.4985917806625366
1,1.5923055410385132
2,1.6508755683898926
3,1.6542763710021973
4,1.5457357168197632
5,1.4111907482147217
6,1.244237184524536
7,1.1797289848327637
8,1.387610912322998
9,1.5822023153305054
10,1.6695250272750854
11,1.6667051315307615
12,1.6130881309509275
13,1.5451966524124146
14,1.6076158285140991
15,1.8273277282714844
16,1.9359081983566284
17,1.925562620162964
18,1.8975837230682373
19,1.7106361389160156
20,1.351442575454712
21,1.0627918243408203
22,0.9705319404602052
23,0.9954509139060974
0,1.0038126707077026
1,0.9555997252464294
2,0.7415876388549805
3,0.5129992365837097
4,0.33767107129096985
5,0.21541906893253326
6,0.19224558770656586
7,0.4427732527256012
8,0.8962109088897705
9,1.236908197402954
10,1.4306617975234983
11,1.5265382528305054
12,1.50550377368927
13,1.5173126459121704
14,1.575777888298035
15,1.5814934968948364
16,1.4434603452682495
17,1.3711439371109009
18,1.3872443437576294
19,1.4491279125213623
20,1.4644562005996704
21,1.4323257207870483
22,1.3892673254013062
23,1.3770426511764526
0,1.4167497158050537
1,1.473172903060913
2,1.4105764627456665
3,1.368121862411499
4,1.4014513492584229
5,1.4908589124679563
6,1.54437518119812
7,1.6201225519180298
8,1.7178115844726562
9,1.5986512899398804
10,1.4021985530853271
11,1.270519495010376
12,1.396073579788208
13,1.535697102546692
14,1.4676648378372192
15,1.3324534893035889
16,1.2485342025756836
17,1.2004374265670776
18,1.2194257974624634
19,1.2683082818984983
20,1.525261163711548
21,1.8255982398986816
22,2.0698659420013428
23,2.254647254943848
0,2.386871337890625
1,2.4858920574188232
2,2.378365993499756
3,2.2636890411376958
4,2.1333019733428955
5,1.9072713851928709
6,1.7170447111129759
7,1.5927798748016355
8,1.7864030599594116
9,1.9173213243484497
10,1.9868444204330444
11,2.018322229385376
12,2.1398684978485107
13,2.3258447647094727
14,2.521947145462036
15,2.6085188388824463
16,2.490894317626953
17,2.526724100112915
18,2.673886775970459
19,2.724937915802002
20,2.75296401977539
21,2.745630979537964
22,2.7120580673217773
23,2.66349458694458
0,2.62401819229126
1,2.5809917449951167
2,2.4270174503326416
3,2.1938490867614746
4,2.061136484146118
5,1.9806180000305176
6,1.9277112483978271
7,2.1329421997070312
8,2.276698350906372
9,2.281630039215088
10,2.291841745376587
11,2.368802070617676
12,2.5081794261932373
13,2.666056871414185
14,2.761746406555176
15,2.7904789447784424
16,2.581596851348877
17,2.51922869682312
18,2.57677698135376
19,2.5071587562561035
20,2.4695003032684326
21,2.4740915298461914
22,2.447422742843628
23,2.382690668106079
0,2.311619758605957
1,2.2653255462646484
2,2.1216936111450195
3,1.913632035255432
4,1.6986688375473022
5,1.596527934074402
6,1.5816923379898071
7,1.7618448734283447
8,1.9144849777221682
9,2.0657401084899902
10,2.0779080390930176
11,1.9050959348678589
12,1.6316267251968384
13,1.492561936378479
14,1.5946860313415527
15,1.8168286085128784
16,2.078790664672852
17,2.318138837814331
18,2.463540554046631
19,2.486229419708252
20,2.5133676528930664
21,2.5594899654388428
22,2.583807945251465
23,2.617359399795532
0,2.6515061855316158
1,2.641669273376465
2,2.4487087726593018
3,2.1318936347961426
4,1.79130756855011
5,1.5790541172027588
6,1.4111472368240356
7,1.4592777490615845
8,1.5503833293914795
9,1.5289365053176882
10,1.511934518814087
11,1.5261436700820925
12,1.5705482959747314
13,1.6689280271530151
14,1.7384662628173828
15,1.879629731178284
16,2.0338165760040283
17,2.2489829063415527
18,2.4073107242584233
19,2.426654100418091
20,2.4295098781585693
21,2.425586700439453
22,2.3954920768737797
23,2.3443026542663574
0,2.3039050102233887
1,2.253183126449585
2,2.1895308494567867
3,2.1160447597503658
4,2.0431904792785645
5,1.9346210956573489
6,1.671841025352478
7,1.4212157726287842
8,1.338510274887085
9,1.1523422002792358
10,1.3009244203567505
11,1.3840031623840332
12,1.364309787750244
13,1.357488751411438
14,1.4574847221374512
15,1.7275243997573853
16,2.1445169448852544
17,2.594680070877075
18,2.8986735343933105
19,3.0169696807861333
20,3.1199800968170166
21,3.180840253829956
22,3.170447826385498
23,3.1182901859283447
0,3.0848214626312256
1,3.1248252391815186
2,3.0375852584838867
3,2.8269946575164795
4,2.5867295265197754
5,2.3761215209960938
6,2.099494218826294
7,1.795956254005432
8,1.9923367500305176
9,2.0724446773529053
10,2.071969985961914
11,1.998691201210022
12,1.8836703300476076
13,1.757571816444397
14,1.847524881362915
15,2.0800278186798096
16,2.220228672027588
17,2.409041404724121
18,2.60385799407959
19,2.635756015777588
20,2.654514074325561
21,2.6574606895446777
22,2.631042003631592
23,2.537710666656494
0,2.3756492137908936
1,2.15561842918396
2,1.8997694253921509
3,1.7111158370971682
4,1.6147599220275881
5,1.5990192890167236
6,1.5521011352539062
7,1.2616796493530271
8,0.724634051322937
9,0.8321411609649658
10,0.9316341280937196
11,0.9609695076942444
12,0.9838147163391112
13,1.055369853973389
14,1.2219045162200928
15,1.371069312095642
16,1.5034717321395874
17,1.734265685081482
18,1.9451388120651243
19,2.001431703567505
20,2.0515069961547847
21,2.1152265071868896
22,2.143328189849853
23,2.1237349510192867
0,2.1008038520812993
1,2.100210666656494
2,2.0117149353027344
3,1.88654899597168
4,1.7828470468521118
5,1.718249797821045
6,1.6220940351486206
7,1.3200453519821167
8,1.0611011981964111
9,0.9178622364997864
10,1.0340765714645386
11,1.1777470111846924
12,1.3240574598312378
13,1.3934438228607178
14,1.405337691307068
15,1.4266194105148315
16,1.4653266668319702
17,1.4792839288711548
18,1.5467417240142822
19,1.5483241081237793
20,1.419745922088623
21,1.2131375074386597
22,0.976854920387268
23,0.7234659790992737
0,0.5887811183929443
1,0.7373933792114258
2,1.0322120189666748
3,1.2778446674346924
4,1.4127219915390017
5,1.4379961490631104
6,1.3521286249160769
7,1.0481770038604736
8,0.7322617769241333
9,0.7512000203132629
10,0.8050668239593506
11,0.935735285282135
12,1.121173858642578
13,1.460228681564331
14,1.6621832847595217
15,1.7276315689086914
16,1.7016880512237549
17,1.8270294666290283
18,1.9873164892196653
19,2.070986270904541
20,2.0251703262329097
21,1.945483684539795
